DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,PK,K,1ST,2ND,3RD,4TH,5TH,6TH,7TH,8TH,9TH,10TH,11TH,12TH,TOTAL
1420,JEFFERSON COUNTY R-1,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,0,78,57,65,67,43,54,52,0,0,0,0,0,0,416
1420,JEFFERSON COUNTY R-1,4548,KEN CARYL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,301,293,0,0,0,0,594
1420,JEFFERSON COUNTY R-1,4549,KENDALLVUE ELEMENTARY SCHOOL,75,70,75,65,65,65,77,68,0,0,0,0,0,0,560
1420,JEFFERSON COUNTY R-1,4550,KENDRICK LAKES ELEMENTARY SCHOOL,33,63,50,48,70,62,52,55,0,0,0,0,0,0,433
1420,JEFFERSON COUNTY R-1,4798,JOHNSON INTERVENTION,0,0,0,0,0,0,0,0,4,8,16,17,0,0,45
1420,JEFFERSON COUNTY R-1,4802,KULLERSTRAND ELEMENTARY SCHOOL,0,47,41,41,42,38,37,32,0,0,0,0,0,0,278
1420,JEFFERSON COUNTY R-1,4830,KYFFIN ELEMENTARY SCHOOL,0,67,91,82,75,103,85,83,0,0,0,0,0,0,586
1420,JEFFERSON COUNTY R-1,4942,LAKEWOOD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,564,528,476,398,1966
1420,JEFFERSON COUNTY R-1,5004,LASLEY ELEMENTARY SCHOOL,0,79,82,93,95,76,99,122,0,0,0,0,0,0,646
1420,JEFFERSON COUNTY R-1,5024,LAWRENCE ELEMENTARY SCHOOL,29,51,57,49,66,60,42,61,0,0,0,0,0,0,415
1420,JEFFERSON COUNTY R-1,5036,LEAWOOD ELEMENTARY SCHOOL,63,63,55,51,50,56,51,56,0,0,0,0,0,0,445
1420,JEFFERSON COUNTY R-1,5145,LINCOLN CHARTER ACADEMY,0,61,58,58,58,56,58,57,49,37,0,0,0,0,492
1420,JEFFERSON COUNTY R-1,5222,LITTLE ELEMENTARY SCHOOL,0,60,48,61,56,46,63,47,0,0,0,0,0,0,381
1420,JEFFERSON COUNTY R-1,5350,LUKAS ELEMENTARY SCHOOL,0,49,73,62,77,72,64,70,0,0,0,0,0,0,467
1420,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,0,81,87,80,70,66,74,58,0,0,0,0,0,0,516
1420,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,8,3,5,2,2,5,4,7,9,3,0,0,0,0,48
1420,JEFFERSON COUNTY R-1,5454,MANDALAY MIDDLE SCHOOL,0,0,0,0,0,0,0,0,214,206,0,0,0,0,420
1420,JEFFERSON COUNTY R-1,5472,MANNING OPTIONS SCHOOL,0,0,0,0,0,0,0,0,240,207,0,0,0,0,447
1420,JEFFERSON COUNTY R-1,5524,MAPLE GROVE ELEMENTARY SCHOOL,0,49,65,58,60,54,61,61,0,0,0,0,0,0,408
1420,JEFFERSON COUNTY R-1,5580,MARSHDALE ELEMENTARY SCHOOL,0,48,49,65,62,72,47,0,0,0,0,0,0,0,343
1420,JEFFERSON COUNTY R-1,5596,MARTENSEN ELEMENTARY SCHOOL,41,40,29,18,24,30,25,31,0,0,0,0,0,0,238
1420,JEFFERSON COUNTY R-1,5623,LONGVIEW HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,3,12,38,53
1420,JEFFERSON COUNTY R-1,5758,MEIKLEJOHN ELEMENTARY,138,71,67,69,60,41,52,37,0,0,0,0,0,0,535
1420,JEFFERSON COUNTY R-1,5892,MILLER SPECIAL EDUCATION,12,9,8,9,6,7,9,0,7,4,10,7,6,113,207
1420,JEFFERSON COUNTY R-1,5944,MITCHELL ELEMENTARY SCHOOL,0,78,105,94,75,77,81,78,0,0,0,0,0,0,588
1420,JEFFERSON COUNTY R-1,5972,MOLHOLM ELEMENTARY SCHOOL,57,88,73,64,64,57,70,66,0,0,0,0,0,0,539
1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,68,61,71,59,70,59,64,48,4,0,0,0,0,0,504
1420,JEFFERSON COUNTY R-1,6090,MOORE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,244,290,0,0,0,0,534
1420,JEFFERSON COUNTY R-1,6133,MORTENSEN ELEMENTARY SCHOOL,36,72,58,67,57,56,70,45,0,0,0,0,0,0,461
1420,JEFFERSON COUNTY R-1,6135,MOUNT CARBON ELEMENTARY SCHOOL,0,56,58,65,53,54,64,52,0,0,0,0,0,0,402
1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,0,4,3,5,4,3,7,3,1,1,0,0,0,0,31
1420,JEFFERSON COUNTY R-1,6237,NEW AMERICA SCHOOL,0,0,0,0,0,0,0,0,0,0,53,64,66,68,251
1420,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,0,88,96,95,112,111,108,98,0,0,0,0,0,0,708
1420,JEFFERSON COUNTY R-1,6330,NORTH ARVADA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,224,236,0,0,0,0,460
1420,JEFFERSON COUNTY R-1,6470,OBERON JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,386,366,0,0,0,0,752
1420,JEFFERSON COUNTY R-1,6474,O'CONNELL MIDDLE SCHOOL,0,0,0,0,0,0,0,0,218,198,0,0,0,0,416
1420,JEFFERSON COUNTY R-1,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,29,23,32,32,25,36,34,27,0,0,0,0,0,0,238
1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,0,0,0,0,0,0,0,0,45,44,40,55,55,91,330
1420,JEFFERSON COUNTY R-1,6804,PARMALEE ELEMENTARY SCHOOL,0,26,32,47,38,38,37,0,0,0,0,0,0,0,218
1420,JEFFERSON COUNTY R-1,6806,PARR ELEMENTARY SCHOOL,127,37,40,41,37,34,34,34,0,0,0,0,0,0,384
1420,JEFFERSON COUNTY R-1,6808,PATTERSON ELEMENTARY SCHOOL,175,91,79,61,65,44,57,37,0,0,0,0,0,0,609
1420,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,0,60,67,58,60,62,56,49,0,0,0,0,0,0,412
1420,JEFFERSON COUNTY R-1,6844,PEIFFER ELEMENTARY SCHOOL,0,54,56,67,53,61,62,53,0,0,0,0,0,0,406
1420,JEFFERSON COUNTY R-1,6848,PENNINGTON ELEMENTARY SCHOOL,48,43,37,30,43,26,25,35,0,0,0,0,0,0,287
1420,JEFFERSON COUNTY R-1,7078,PLEASANT VIEW ELEMENTARY SCHOOL,29,45,40,21,31,27,19,24,0,0,0,0,0,0,236
1420,JEFFERSON COUNTY R-1,7114,POMONA HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,418,387,397,394,1596
1420,JEFFERSON COUNTY R-1,7128,POWDERHORN ELEMENTARY SCHOOL,0,89,103,97,99,99,77,99,0,0,0,0,0,0,663
1420,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,0,70,66,66,66,71,77,79,0,0,0,0,0,0,495
1420,JEFFERSON COUNTY R-1,7238,RALSTON ELEMENTARY SCHOOL,0,53,52,47,44,53,45,37,0,0,0,0,0,0,331
1420,JEFFERSON COUNTY R-1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,443,431,407,394,1675
1420,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,0,46,51,44,46,47,36,44,0,0,0,0,0,0,314
1420,JEFFERSON COUNTY R-1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,45,38,48,46,50,50,35,41,38,42,0,0,0,0,433
1420,JEFFERSON COUNTY R-1,7483,ROONEY RANCH ELEMENTARY SCHOOL,0,44,79,64,50,56,67,56,0,0,0,0,0,0,416
1420,JEFFERSON COUNTY R-1,7520,RUSSELL ELEMENTARY SCHOOL,0,48,44,42,35,37,35,36,0,0,0,0,0,0,277
1420,JEFFERSON COUNTY R-1,7529,RYAN ELEMENTARY SCHOOL,0,82,91,89,90,79,78,65,0,0,0,0,0,0,574
1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,0,27,35,37,39,25,43,31,37,43,42,54,36,47,496
1420,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,0,47,49,52,59,46,52,45,0,0,0,0,0,0,350
1420,JEFFERSON COUNTY R-1,7753,SEMPER ELEMENTARY SCHOOL,0,56,58,63,69,58,75,55,0,0,0,0,0,0,434
1420,JEFFERSON COUNTY R-1,7780,SHAFFER ELEMENTARY SCHOOL,0,117,110,119,106,99,94,0,0,0,0,0,0,0,645
1420,JEFFERSON COUNTY R-1,7833,SHELTON ELEMENTARY SCHOOL,0,58,65,53,44,67,55,67,0,0,0,0,0,0,409
1420,JEFFERSON COUNTY R-1,7870,SIERRA ELEMENTARY SCHOOL,0,68,80,81,80,94,78,79,0,0,0,0,0,0,560
1420,JEFFERSON COUNTY R-1,7962,SLATER ELEMENTARY SCHOOL,32,41,42,38,57,35,47,39,0,0,0,0,0,0,331
1420,JEFFERSON COUNTY R-1,8036,SOBESKY ACADEMY,0,0,1,4,2,5,6,6,8,11,23,7,7,4,84
1420,JEFFERSON COUNTY R-1,8090,DEANE ELEMENTARY SCHOOL,0,66,71,73,71,48,68,64,0,0,0,0,0,0,461
1420,JEFFERSON COUNTY R-1,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,0,69,95,73,77,85,76,71,0,0,0,0,0,0,546
1420,JEFFERSON COUNTY R-1,8209,STANDLEY LAKE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,384,397,386,368,1535
1420,JEFFERSON COUNTY R-1,8248,STEIN ELEMENTARY SCHOOL,82,96,112,92,117,79,84,87,0,0,0,0,0,0,749
1420,JEFFERSON COUNTY R-1,8272,STEVENS ELEMENTARY SCHOOL,0,52,59,43,51,53,61,67,0,0,0,0,0,0,386
1420,JEFFERSON COUNTY R-1,8276,STOBER ELEMENTARY SCHOOL,0,46,50,44,35,43,41,41,0,0,0,0,0,0,300
1420,JEFFERSON COUNTY R-1,8280,STONY CREEK ELEMENTARY SCHOOL,101,70,85,69,89,106,90,89,0,0,0,0,0,0,699
1420,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,51,54,36,35,42,43,51,43,0,0,0,0,0,0,355
1420,JEFFERSON COUNTY R-1,8381,SUMMIT RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,412,408,0,0,0,0,820
1420,JEFFERSON COUNTY R-1,8432,SWANSON ELEMENTARY SCHOOL,87,69,70,51,60,66,70,70,0,0,0,0,0,0,543
1420,JEFFERSON COUNTY R-1,8458,JOHN AND KAREN LITZ PRESCHOOL,84,0,0,0,0,0,0,0,0,0,0,0,0,0,84
1420,JEFFERSON COUNTY R-1,8834,THOMSON ELEMENTARY SCHOOL,0,57,52,57,70,74,66,53,0,0,0,0,0,0,429
1420,JEFFERSON COUNTY R-1,9008,UTE MEADOWS ELEMENTARY SCHOOL,0,44,64,70,48,70,61,69,0,0,0,0,0,0,426
1420,JEFFERSON COUNTY R-1,9052,VAN ARSDALE ELEMENTARY SCHOOL,0,66,75,64,85,85,91,78,0,0,0,0,0,0,544
1420,JEFFERSON COUNTY R-1,9058,VANDERHOOF ELEMENTARY SCHOOL,0,64,60,82,75,95,86,88,0,0,0,0,0,0,550
1420,JEFFERSON COUNTY R-1,9154,VIVIAN ELEMENTARY SCHOOL,47,30,28,21,27,27,36,36,0,0,0,0,0,0,252
1420,JEFFERSON COUNTY R-1,9232,WARDER ELEMENTARY SCHOOL,0,47,41,52,46,53,53,46,0,0,0,0,0,0,338
1420,JEFFERSON COUNTY R-1,9234,WARREN OCCUPATION TECHNICAL CENTER,0,0,0,0,0,0,0,0,0,0,0,0,15,24,39
1420,JEFFERSON COUNTY R-1,9245,WARREN TECH NORTH,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6
1420,JEFFERSON COUNTY R-1,9299,WAYNE CARLE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,163,175,0,0,0,0,338
1420,JEFFERSON COUNTY R-1,9328,WEBER ELEMENTARY SCHOOL,0,59,49,57,60,86,68,79,0,0,0,0,0,0,458
1420,JEFFERSON COUNTY R-1,9342,WELCHESTER ELEMENTARY SCHOOL,0,44,48,40,49,43,38,49,0,0,0,0,0,0,311
1420,JEFFERSON COUNTY R-1,9412,WESTGATE ELEMENTARY SCHOOL,0,87,84,82,92,84,94,84,0,0,0,0,0,0,607
1420,JEFFERSON COUNTY R-1,9424,WEST JEFFERSON ELEMENTARY SCHOOL,91,35,54,38,31,49,64,0,0,0,0,0,0,0,362
1420,JEFFERSON COUNTY R-1,9427,WOODROW WILSON CHARTER ACADEMY,0,69,76,71,68,64,58,61,42,30,0,0,0,0,539
1420,JEFFERSON COUNTY R-1,9428,WEST JEFFERSON MIDDLE SCHOOL,0,0,0,0,0,0,0,163,210,204,0,0,0,0,577
1420,JEFFERSON COUNTY R-1,9429,WEST WOODS ELEMENTARY SCHOOL,0,72,92,88,87,111,95,114,0,0,0,0,0,0,659
1420,JEFFERSON COUNTY R-1,9432,DENNISON ELEMENTARY SCHOOL,0,88,88,88,92,90,90,90,0,0,0,0,0,0,626
1420,JEFFERSON COUNTY R-1,9490,WESTRIDGE ELEMENTARY SCHOOL,102,65,71,66,79,65,79,76,0,0,0,0,0,0,603
1420,JEFFERSON COUNTY R-1,9506,WHEAT RIDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,184,201,0,0,0,0,385
1420,JEFFERSON COUNTY R-1,9510,WHEAT RIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,358,340,318,260,1276
1420,JEFFERSON COUNTY R-1,9638,WILMORE DAVIS ELEMENTARY SCHOOL,0,51,39,42,42,41,52,41,0,0,0,0,0,0,308
1420,JEFFERSON COUNTY R-1,9648,WILMOT ELEMENTARY SCHOOL,75,62,58,55,60,64,67,0,0,0,0,0,0,0,441
1420,JEFFERSON COUNTY R-1,9678,WITT ELEMENTARY SCHOOL,54,49,51,43,52,59,50,60,0,0,0,0,0,0,418
1420,JEFFERSON COUNTY R-1,9800,ZERGER ELEMENTARY SCHOOL,0,55,39,46,41,32,36,39,0,0,0,0,0,0,288
1420,JEFFERSON COUNTY R-1,,DISTRICT TOTAL,2856,6068,6431,6149,6241,6282,6326,6159,6330,6179,6714,6850,6834,6831,86250
1430,EADS RE-1,2328,EADS ELEMENTARY SCHOOL,14,12,14,12,9,13,14,0,0,0,0,0,0,0,88
1430,EADS RE-1,2332,EADS MIDDLE SCHOOL,0,0,0,0,0,0,0,10,13,12,0,0,0,0,35
1430,EADS RE-1,2336,EADS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,20,15,15,16,66
1430,EADS RE-1,,DISTRICT TOTAL,14,12,14,12,9,13,14,10,13,12,20,15,15,16,189
1440,PLAINVIEW RE-2,6992,PLAINVIEW ELEMENTARY SCHOOL,7,5,4,10,10,6,7,0,0,0,0,0,0,0,49
1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,3,6,5,4,7,4,5,34
1440,PLAINVIEW RE-2,,DISTRICT TOTAL,7,5,4,10,10,6,7,3,6,5,4,7,4,5,83
1450,ARRIBA-FLAGLER C-20,2956,FLAGLER ELEMENTARY SCHOOL,18,10,17,8,11,11,12,17,0,0,0,0,0,0,104
1450,ARRIBA-FLAGLER C-20,2958,FLAGLER MIDDLE SCHOOL,0,0,0,0,0,0,0,0,7,6,0,0,0,0,13
1450,ARRIBA-FLAGLER C-20,2960,FLAGLER SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,8,12,15,13,48
1450,ARRIBA-FLAGLER C-20,,DISTRICT TOTAL,18,10,17,8,11,11,12,17,7,6,8,12,15,13,165
1460,HI-PLAINS R-23,7746,HI PLAINS UNDIVIDED HIGH SCHOOL,0,0,0,0,0,0,0,0,10,11,14,6,13,14,68
1460,HI-PLAINS R-23,9164,HI PLAINS ELEMENTARY SCHOOL,9,6,7,1,5,6,11,9,0,0,0,0,0,0,54
1460,HI-PLAINS R-23,,DISTRICT TOTAL,9,6,7,1,5,6,11,9,10,11,14,6,13,14,122
1480,STRATTON R-4,8342,STRATTON ELEMENTARY SCHOOL,35,12,10,8,22,9,14,0,0,0,0,0,0,0,110
1480,STRATTON R-4,8351,STRATTON MIDDLE SCHOOL,0,0,0,0,0,0,0,10,14,14,0,0,0,0,38
1480,STRATTON R-4,8354,STRATTON SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,11,14,21,15,61
1480,STRATTON R-4,,DISTRICT TOTAL,35,12,10,8,22,9,14,10,14,14,11,14,21,15,209
1490,BETHUNE R-5,0832,BETHUNE ELEMENTARY SCHOOL,4,8,7,13,8,6,9,9,0,0,0,0,0,0,64
1490,BETHUNE R-5,0842,BETHUNE JUNIOR-SENIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,9,13,8,9,10,13,62
1490,BETHUNE R-5,,DISTRICT TOTAL,4,8,7,13,8,6,9,9,9,13,8,9,10,13,126
1500,BURLINGTON RE-6J,1144,BURLINGTON ELEMENTARY SCHOOL,88,58,44,46,59,72,0,0,0,0,0,0,0,0,367
1500,BURLINGTON RE-6J,1150,BURLINGTON MIDDLE SCHOOL,0,0,0,0,0,0,57,50,55,56,0,0,0,0,218
1500,BURLINGTON RE-6J,1152,BURLINGTON HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,55,62,69,48,234
1500,BURLINGTON RE-6J,,DISTRICT TOTAL,88,58,44,46,59,72,57,50,55,56,55,62,69,48,819
1510,LAKE COUNTY R-1,4901,LAKE COUNTY MIDDLE SCHOOL,0,0,0,0,0,0,86,88,78,84,0,0,0,0,336
1510,LAKE COUNTY R-1,4904,LAKE COUNTY HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,70,62,76,79,287
1510,LAKE COUNTY R-1,8804,PITTS ELEMENTARY SCHOOL,129,95,0,0,0,0,0,0,0,0,0,0,0,0,224
1510,LAKE COUNTY R-1,9486,WESTPARK ELEMENTARY SCHOOL,0,0,89,104,93,75,0,0,0,0,0,0,0,0,361
1510,LAKE COUNTY R-1,,DISTRICT TOTAL,129,95,89,104,93,75,86,88,78,84,70,62,76,79,1208
1520,DURANGO 9-R,0225,ANIMAS VALLEY ELEMENTARY SCHOOL,15,44,43,38,48,41,48,0,0,0,0,0,0,0,277
1520,DURANGO 9-R,2318,DURANGO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,319,341,366,367,1393
1520,DURANGO 9-R,3012,FLORIDA MESA ELEMENTARY SCHOOL,15,45,62,51,46,44,50,0,0,0,0,0,0,0,313
1520,DURANGO 9-R,3050,FORT LEWIS MESA ELEMENTARY SCHOOL,16,15,27,23,25,22,38,0,0,0,0,0,0,0,166
1520,DURANGO 9-R,5888,MILLER MIDDLE SCHOOL,0,0,0,0,0,0,0,166,162,169,0,0,0,0,497
1520,DURANGO 9-R,6222,NEEDHAM ELEMENTARY SCHOOL,15,75,78,77,69,53,80,0,0,0,0,0,0,0,447
1520,DURANGO 9-R,6738,PARK ELEMENTARY SCHOOL,28,63,76,62,80,71,56,0,0,0,0,0,0,0,436
1520,DURANGO 9-R,7402,RIVERVIEW ELEMENTARY SCHOOL,15,68,82,90,71,72,88,0,0,0,0,0,0,0,486
1520,DURANGO 9-R,7994,ESCALANTE MIDDLE SCHOOL,0,0,0,0,0,0,0,186,174,179,0,0,0,0,539
1520,DURANGO 9-R,8388,SUNNYSIDE ELEMENTARY SCHOOL,14,16,24,21,22,28,18,0,0,0,0,0,0,0,143
1520,DURANGO 9-R,,DISTRICT TOTAL,118,326,392,362,361,331,378,352,336,348,319,341,366,367,4697
1530,BAYFIELD 10 JT-R,0632,BAYFIELD ELEMENTARY SCHOOL,22,118,110,93,114,106,102,0,0,0,0,0,0,0,665
1530,BAYFIELD 10 JT-R,0636,BAYFIELD MIDDLE SCHOOL,0,0,0,0,0,0,0,107,104,92,0,0,0,0,303
1530,BAYFIELD 10 JT-R,0640,BAYFIELD HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,133,93,111,101,438
1530,BAYFIELD 10 JT-R,,DISTRICT TOTAL,22,118,110,93,114,106,102,107,104,92,133,93,111,101,1406
1540,IGNACIO 11 JT,4179,IGNACIO ACADEMY,0,0,0,0,0,0,0,0,0,0,5,3,4,2,14
1540,IGNACIO 11 JT,4250,IGNACIO ELEMENTARY SCHOOL,0,60,69,59,61,0,0,0,0,0,0,0,0,0,249
1540,IGNACIO 11 JT,4252,IGNACIO INTERMEDIATE SCHOOL,0,0,0,0,0,67,56,50,0,0,0,0,0,0,173
1540,IGNACIO 11 JT,4254,IGNACIO JUNIOR HIGH SCHOOL,0,0,0,0,0,0,0,0,56,52,0,0,0,0,108
1540,IGNACIO 11 JT,4258,IGNACIO HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,83,62,52,56,253
1540,IGNACIO 11 JT,,DISTRICT TOTAL,0,60,69,59,61,67,56,50,56,52,88,65,56,58,797
1550,POUDRE R-1,0146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,0,60,63,60,61,60,60,60,73,60,65,62,54,49,787
1550,POUDRE R-1,0477,ZACH ELEMENTARY SCHOOL,0,107,81,94,111,108,108,0,0,0,0,0,0,0,609
1550,POUDRE R-1,0490,BACON ELEMENTARY SCHOOL,47,86,70,78,76,59,64,0,0,0,0,0,0,0,480
1550,POUDRE R-1,0498,BETHKE ELEMENTARY SCHOOL,0,60,60,57,51,49,46,0,0,0,0,0,0,0,323
1550,POUDRE R-1,0550,BARTON PREKINDERGARTEN,285,0,0,0,0,0,0,0,0,0,0,0,0,0,285
1550,POUDRE R-1,0612,BAUDER ELEMENTARY SCHOOL,47,59,55,58,54,47,49,0,0,0,0,0,0,0,369
1550,POUDRE R-1,0678,BEATTIE ELEMENTARY SCHOOL,22,55,46,40,50,53,45,0,0,0,0,0,0,0,311
1550,POUDRE R-1,0766,BENNETT ELEMENTARY SCHOOL,0,93,72,73,70,72,74,0,0,0,0,0,0,0,454
1550,POUDRE R-1,0892,BLEVINS MIDDLE SCHOOL,0,0,0,0,0,0,0,182,192,177,0,0,0,0,551
1550,POUDRE R-1,0898,BOLTZ MIDDLE SCHOOL,0,0,0,0,0,0,0,224,189,228,0,0,0,0,641
1550,POUDRE R-1,1186,CACHE LA POUDRE ELEMENTARY SCHOOL,25,55,51,40,50,44,56,0,0,0,0,0,0,0,321
1550,POUDRE R-1,1190,CACHE LA POUDRE MIDDLE SCHOOL,0,0,0,0,0,0,0,120,129,116,0,0,0,0,365
1550,POUDRE R-1,2298,DUNN ELEMENTARY SCHOOL,0,66,65,74,70,68,68,0,0,0,0,0,0,0,411
1550,POUDRE R-1,3046,FORT COLLINS HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,452,498,401,376,1727
1550,POUDRE R-1,3105,FOSSIL RIDGE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,506,397,459,385,1747
1550,POUDRE R-1,3760,CENTENNIAL HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,0,16,53,78,147
1550,POUDRE R-1,3787,HARRIS BILINGUAL ELEMENTARY SCHOOL,26,52,52,51,51,48,46,0,0,0,0,0,0,0,326
1550,POUDRE R-1,3791,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,0,14,15,18,15,18,19,14,0,0,0,0,0,0,113
1550,POUDRE R-1,4282,IRISH ELEMENTARY SCHOOL,78,72,66,62,44,50,43,0,0,0,0,0,0,0,415
1550,POUDRE R-1,4456,JOHNSON ELEMENTARY SCHOOL,0,86,72,78,80,78,86,0,0,0,0,0,0,0,480
1550,POUDRE R-1,4698,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,0,0,0,0,0,0,0,263,275,262,0,0,0,0,800
1550,POUDRE R-1,4793,KRUSE ELEMENTARY SCHOOL,0,83,76,71,86,77,75,0,0,0,0,0,0,0,468
1550,POUDRE R-1,5014,LAUREL ELEMENTARY SCHOOL,0,82,71,63,51,42,46,0,0,0,0,0,0,0,355
1550,POUDRE R-1,5068,LESHER MIDDLE SCHOOL,0,0,0,0,0,0,0,216,228,223,0,0,0,0,667
1550,POUDRE R-1,5120,LIBERTY COMMON CHARTER SCHOOL,0,55,62,58,58,58,60,78,62,58,35,0,0,0,584
1550,POUDRE R-1,5168,LINCOLN MIDDLE SCHOOL,0,0,0,0,0,0,0,156,136,146,0,0,0,0,438
1550,POUDRE R-1,5196,LINTON ELEMENTARY SCHOOL,31,64,75,76,66,72,63,0,0,0,0,0,0,0,447
1550,POUDRE R-1,5234,LIVERMORE ELEMENTARY SCHOOL,0,3,9,9,3,13,7,0,0,0,0,0,0,0,44
1550,POUDRE R-1,5292,LOPEZ ELEMENTARY SCHOOL,0,64,59,53,69,71,55,0,0,0,0,0,0,0,371
1550,POUDRE R-1,5688,MCGRAW ELEMENTARY SCHOOL,22,87,86,68,66,79,76,0,0,0,0,0,0,0,484
1550,POUDRE R-1,6078,MOORE ELEMENTARY SCHOOL,54,33,43,28,38,48,33,0,0,0,0,0,0,0,277
1550,POUDRE R-1,6476,O'DEA ELEMENTARY SCHOOL,21,50,56,61,53,55,52,0,0,0,0,0,0,0,348
1550,POUDRE R-1,6482,OLANDER ELEMENTARY SCHOOL,30,75,61,58,57,49,48,0,0,0,0,0,0,0,378
1550,POUDRE R-1,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,0,0,0,0,0,0,0,22,23,35,33,35,39,21,208
1550,POUDRE R-1,7124,POUDRE HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,496,523,459,430,1908
1550,POUDRE R-1,7127,POUDRE TRANSITION CENTER,0,0,0,0,0,0,0,0,0,0,9,15,11,8,43
1550,POUDRE R-1,7161,PRESTON MIDDLE SCHOOL,0,0,0,0,0,0,0,257,220,269,0,0,0,0,746
1550,POUDRE R-1,7198,PSD ONLINE ACADEMY,0,0,0,0,0,0,0,1,1,6,6,12,9,7,42
1550,POUDRE R-1,7218,PUTNAM ELEMENTARY SCHOOL,27,50,55,57,60,58,42,0,0,0,0,0,0,0,349
1550,POUDRE R-1,7290,RED FEATHER LAKES ELEMENTARY SCHOOL,0,6,3,6,6,4,10,0,0,0,0,0,0,0,35
1550,POUDRE R-1,7325,RICE ELEMENTARY SCHOOL,44,67,55,69,50,48,40,0,0,0,0,0,0,0,373
1550,POUDRE R-1,7350,RIFFENBURGH ELEMENTARY SCHOOL,0,50,46,43,55,52,44,0,0,0,0,0,0,0,290
1550,POUDRE R-1,7470,ROCKY MOUNTAIN HIGH SCHOOL,0,0,0,0,0,0,0,0,0,0,484,526,512,600,2122
1550,POUDRE R-1,7834,SHEPARDSON ELEMENTARY SCHOOL,33,44,48,44,70,67,55,0,0,0,0,0,0,0,361
1550,POUDRE R-1,8318,STOVE PRAIRIE ELEMENTARY SCHOOL,0,5,9,5,10,7,4,0,0,0,0,0,0,0,40
1550,POUDRE R-1,8460,TAVELLI ELEMENTARY SCHOOL,0,98,83,90,82,90,94,0,0,0,0,0,0,0,537
1550,POUDRE R-1,8852,TIMNATH ELEMENTARY SCHOOL,0,46,57,51,51,53,62,0,0,0,0,0,0,0,320
1550,POUDRE R-1,9251,TRAUT CORE ELEMENTARY SCHOOL,18,78,78,78,78,78,78,0,0,0,0,0,0,0,486
1550,POUDRE R-1,9330,WEBBER MIDDLE SCHOOL,0,0,0,0,0,0,0,255,253,287,0,0,0,0,795
